文件代码	文件路径	equipment type	variation
1130018	fighter	hair	3_2
1130019	fighter	hair	3_3
1130020	fighter	hair	4_1
1130021	fighter	hair	4_2
1130022	fighter	hair	4_3
1130023	fighter	hair	5_1
1130024	fighter	hair	5_2
1130025	fighter	hair	5_3
1130026	fighter	hair	6_1
1130027	fighter	hair	6_2
1130028	fighter	hair	6_3
1130029	fighter	hair	7_1
1130030	fighter	hair	7_2
1130031	fighter	hair	7_3
1130032	fighter	hair	8_1
1130033	fighter	hair	8_2
1130034	fighter	hair	8_3
1130035	fighter	hair	9_0
1130036	fighter	hair	10_0
1130037	fighter	hair	9_1
1130038	fighter	hair	9_2
1130039	fighter	hair	9_3
1130040	fighter	hair	10_1
1130041	fighter	hair	10_2
1130042	fighter	hair	10_3
1130043	fighter	hair	11_0
1130044	fighter	hair	11_1
1130045	fighter	hair	11_2
1130046	fighter	hair	11_3
1130047	fighter	hair	12_0
1130048	fighter	hair	12_1
1130049	fighter	hair	12_2
1130050	fighter	hair	12_3
1130051	fighter	hair	17_0
1130052	fighter	hair	17_1
1130053	fighter	hair	17_2
1130054	fighter	hair	17_3
1130055	fighter	hair	13_0
1130056	fighter	hair	13_1
1130057	fighter	hair	13_2
1130058	fighter	hair	13_3
1130059	fighter	hair	14_0
1130060	fighter	hair	14_1
1130061	fighter	hair	14_2
1130062	fighter	hair	14_3
1130063	fighter	hair	16_0
1130064	fighter	hair	16_1
1130065	fighter	hair	16_2
1130066	fighter	hair	16_3
1140000	fighter	face	0_0
1140001	fighter	face	0_1
1140002	fighter	face	0_2
1140003	fighter	face	0_3
1140004	fighter	face	1_0
1140005	fighter	face	1_1
1140006	fighter	face	1_2
1140007	fighter	face	1_3
1140008	fighter	face	3_0
1140009	fighter	face	3_1
1140010	fighter	face	3_2
1140011	fighter	face	3_3
1150000	fighter	breast	0_0
1150001	fighter	breast	1_0
1150002	fighter	breast	2_0
1150003	fighter	breast	2_1
1150004	fighter	breast	2_2
1150005	fighter	breast	2_3
1150006	fighter	breast	3_0
1150007	fighter	breast	3_1
1150008	fighter	breast	3_2
1150009	fighter	breast	3_3
1160000	fighter	coat	1_0
1160001	fighter	coat	2_0
1160002	fighter	coat	3_0
1160003	fighter	coat	4_0
1160004	fighter	coat	5_0
1160005	fighter	coat	6_0
1160006	fighter	coat	7_0
1160007	fighter	coat	8_0
1160008	fighter	coat	9_0
1160009	fighter	coat	10_0
1160010	fighter	coat	11_0
1160011	fighter	coat	0_1
1160012	fighter	coat	0_2
1160013	fighter	coat	0_3
1160014	fighter	coat	1_1
1160015	fighter	coat	1_2
1160016	fighter	coat	1_3
1160017	fighter	coat	2_1
1160018	fighter	coat	2_2
1160019	fighter	coat	2_3
1160020	fighter	coat	3_1
1160021	fighter	coat	3_2
1160022	fighter	coat	3_3
1160023	fighter	coat	4_1
1160024	fighter	coat	4_2
1160025	fighter	coat	4_3
1160026	fighter	coat	5_1
1160027	fighter	coat	5_2
1160028	fighter	coat	5_3
1160029	fighter	coat	6_1
1160030	fighter	coat	6_2
1160031	fighter	coat	6_3
1160032	fighter	coat	7_1
1160033	fighter	coat	7_2
1160034	fighter	coat	7_3
1160035	fighter	coat	8_1
1160036	fighter	coat	8_2
1160037	fighter	coat	8_3
1160038	fighter	coat	9_1
1160039	fighter	coat	9_2
1160040	fighter	coat	9_3
1160041	fighter	coat	10_1
1160042	fighter	coat	10_2
1160043	fighter	coat	10_3
1160044	fighter	coat	11_1
1160045	fighter	coat	11_2
1160046	fighter	coat	11_3
1160047	fighter	coat	12_0
1160048	fighter	coat	12_1
1160049	fighter	coat	12_2
1160050	fighter	coat	12_3
1160051	fighter	coat	15_0
1160052	fighter	coat	15_1
1160053	fighter	coat	15_2
1160054	fighter	coat	15_3
1160055	fighter	coat	0_1
1160056	fighter	coat	0_2
1160057	fighter	coat	0_3
1160058	fighter	coat	13_0
1160059	fighter	coat	13_1
1160060	fighter	coat	13_2
1160061	fighter	coat	13_3
1160062	fighter	coat	14_0
1160063	fighter	coat	14_1
1160064	fighter	coat	14_2
1160065	fighter	coat	14_3
1160066	fighter	coat	16_0
1160067	fighter	coat	16_1
1160068	fighter	coat	16_2
1160069	fighter	coat	16_3
1160070	fighter	coat	17_0
1160071	fighter	coat	17_1
1160072	fighter	coat	17_2
1160073	fighter	coat	17_3
1170000	fighter	pants	1_0
1170001	fighter	pants	2_0
1170002	fighter	pants	3_0
1170003	fighter	pants	4_0
1170004	fighter	pants	5_0
1170005	fighter	pants	6_0
1170006	fighter	pants	7_0
1170007	fighter	pants	8_0
1170008	fighter	pants	9_0
1170009	fighter	pants	10_0
1170010	fighter	pants	11_0
1170011	fighter	pants	0_1
1170012	fighter	pants	0_2
1170013	fighter	pants	0_3
1170014	fighter	pants	1_1
1170015	fighter	pants	1_2
1170016	fighter	pants	1_3
1170017	fighter	pants	2_1
1170018	fighter	pants	2_2
1170019	fighter	pants	2_3
1170020	fighter	pants	3_1
1170021	fighter	pants	3_2
1170022	fighter	pants	3_3
1170023	fighter	pants	4_1
1170024	fighter	pants	4_2
1170025	fighter	pants	4_3
1170026	fighter	pants	5_1
1170027	fighter	pants	5_2
1170028	fighter	pants	5_3
1170029	fighter	pants	6_1
1170030	fighter	pants	6_2
1170031	fighter	pants	6_3
1170032	fighter	pants	11_1
1170033	fighter	pants	11_2
1170034	fighter	pants	11_3
1170035	fighter	pants	7_1
1170036	fighter	pants	7_2
1170037	fighter	pants	7_3
1170038	fighter	pants	8_1
1170039	fighter	pants	8_2
1170040	fighter	pants	8_3
1170041	fighter	pants	9_1
1170042	fighter	pants	9_2
1170043	fighter	pants	9_3
1170044	fighter	pants	10_1
1170045	fighter	pants	10_2
1170046	fighter	pants	10_3
1170047	fighter	pants	12_0
1170048	fighter	pants	12_1
1170049	fighter	pants	12_2
1170050	fighter	pants	12_3
1170051	fighter	pants	15_0
1170052	fighter	pants	15_1
1170053	fighter	pants	15_2
1170054	fighter	pants	15_3
1170055	fighter	pants	19_1
1170056	fighter	pants	19_2
1170057	fighter	pants	19_3
1170058	fighter	pants	13_0
1170059	fighter	pants	13_1
1170060	fighter	pants	13_2
1170061	fighter	pants	13_3
1170062	fighter	pants	14_0
1170063	fighter	pants	14_1
1170064	fighter	pants	14_2
1170065	fighter	pants	14_3
1170066	fighter	pants	16_0
1170067	fighter	pants	16_1
1170068	fighter	pants	16_2
1170069	fighter	pants	16_3
1170070	fighter	pants	17_0
1170071	fighter	pants	17_1
1170072	fighter	pants	17_2
1170073	fighter	pants	17_3
1180000	fighter	waist	0_0
1180001	fighter	waist	0_1
1180002	fighter	waist	0_2
1180003	fighter	waist	0_3
1180004	fighter	waist	1_0
1180005	fighter	waist	1_1
1180006	fighter	waist	1_2
1180007	fighter	waist	1_3
1180008	fighter	waist	2_0
1180009	fighter	waist	2_1
1180010	fighter	waist	2_2
1180011	fighter	waist	2_3
1190000	fighter	shoes	2_0
1190001	fighter	shoes	3_0
1190002	fighter	shoes	4_0
1190003	fighter	shoes	5_0
1190004	fighter	shoes	0_1
1190005	fighter	shoes	0_2
1190006	fighter	shoes	0_3
1190007	fighter	shoes	2_1
1190008	fighter	shoes	2_2
1190009	fighter	shoes	2_3
1190010	fighter	shoes	5_1
1190011	fighter	shoes	5_2
1190012	fighter	shoes	5_3
1190013	fighter	shoes	3_1
1190014	fighter	shoes	3_2
1190015	fighter	shoes	3_3
1190016	fighter	shoes	4_1
1190017	fighter	shoes	4_2
1190018	fighter	shoes	4_3
1190019	fighter	shoes	6_0
1190020	fighter	shoes	7_0
1190021	fighter	shoes	6_1
1190022	fighter	shoes	6_2
1190023	fighter	shoes	6_3
1190024	fighter	shoes	7_1
1190025	fighter	shoes	7_2
1190026	fighter	shoes	7_3
1190027	fighter	shoes	8_0
1190028	fighter	shoes	8_1
1190029	fighter	shoes	8_2
1190030	fighter	shoes	8_3
1190031	fighter	shoes	9_0
1190032	fighter	shoes	9_1
1190033	fighter	shoes	9_2
1190034	fighter	shoes	9_3
1190035	fighter	shoes	10_0
1190036	fighter	shoes	10_1
1190037	fighter	shoes	10_2
1190038	fighter	shoes	10_3
1190039	fighter	shoes	14_0
1190040	fighter	shoes	14_1
1190041	fighter	shoes	14_2
1190042	fighter	shoes	14_3
1190043	fighter	shoes	11_0
1190044	fighter	shoes	11_1
1190045	fighter	shoes	11_2
1190046	fighter	shoes	11_3
1190047	fighter	shoes	13_0
1190048	fighter	shoes	13_1
1190049	fighter	shoes	13_2
1190050	fighter	shoes	13_3
1190051	fighter	shoes	12_0
1190052	fighter	shoes	12_1
1190053	fighter	shoes	12_2
1190054	fighter	shoes	12_3
1240000	gunner	hat	0_0
1240001	gunner	hat	2_0
1240002	gunner	hat	0_1
1240003	gunner	hat	0_2
1240004	gunner	hat	0_3
1240005	gunner	hat	2_1
1240006	gunner	hat	2_2
1240007	gunner	hat	2_3
1240008	gunner	hat	1_0
1240009	gunner	hat	1_1
1240010	gunner	hat	1_2
1240011	gunner	hat	1_3
1240012	gunner	hat	3_0
1240013	gunner	hat	3_1
1240014	gunner	hat	3_2
1240015	gunner	hat	3_3
1240016	gunner	hat	4_0
1240017	gunner	hat	4_1
1240018	gunner	hat	4_2
1240019	gunner	hat	4_3
1250000	gunner	hair	1_0
1250001	gunner	hair	2_0
1250002	gunner	hair	1_1
1250003	gunner	hair	1_2
1250004	gunner	hair	3_0
1250005	gunner	hair	4_0
1250006	gunner	hair	0_1
1250007	gunner	hair	0_2
1250008	gunner	hair	0_3
1250009	gunner	hair	1_3
1250010	gunner	hair	4_1
1250011	gunner	hair	4_2
1250012	gunner	hair	4_3
1250013	gunner	hair	5_0
1250014	gunner	hair	6_0
1250015	gunner	hair	7_0
1250016	gunner	hair	8_0
1250017	gunner	hair	9_0
1250018	gunner	hair	2_1
1250019	gunner	hair	2_2
1250020	gunner	hair	2_3
1250021	gunner	hair	3_1
1250022	gunner	hair	3_2
1250023	gunner	hair	3_3
1250024	gunner	hair	5_1
1250025	gunner	hair	5_2
1250026	gunner	hair	5_3
1250027	gunner	hair	6_1
1250028	gunner	hair	6_2
1250029	gunner	hair	6_3
1250030	gunner	hair	7_1
1250031	gunner	hair	7_2
1250032	gunner	hair	7_3
1250033	gunner	hair	8_1
1250034	gunner	hair	8_2
1250035	gunner	hair	8_3
1250036	gunner	hair	9_1
1250037	gunner	hair	9_2
1250038	gunner	hair	9_3
1250039	gunner	hair	10_0
1250040	gunner	hair	10_1
1250041	gunner	hair	10_2
1250042	gunner	hair	10_3
1250043	gunner	hair	12_0
1250044	gunner	hair	12_1
1250045	gunner	hair	12_2
1250046	gunner	hair	12_3
1250047	gunner	hair	17_0
1250048	gunner	hair	17_1
1250049	gunner	hair	17_2
1250050	gunner	hair	17_3
1250051	gunner	hair	14_0
1250052	gunner	hair	14_1
1250053	gunner	hair	14_2
1250054	gunner	hair	14_3
1250055	gunner	hair	15_0
1250056	gunner	hair	15_1
1250057	gunner	hair	15_2
1250058	gunner	hair	15_3
1250059	gunner	hair	11_0
1250060	gunner	hair	11_1
1250061	gunner	hair	11_2
1250062	gunner	hair	11_3
1250063	gunner	hair	18_0
1250064	gunner	hair	18_1
1250065	gunner	hair	18_2
1250066	gunner	hair	18_3
1260000	gunner	face	0_0
1260001	gunner	face	0_1
1260002	gunner	face	0_2
1260003	gunner	face	0_3
1260004	gunner	face	1_0
1260005	gunner	face	1_1
1260006	gunner	face	1_2
1260007	gunner	face	1_3
1260008	gunner	face	2_0
1260009	gunner	face	2_1
1260010	gunner	face	2_2
1260011	gunner	face	2_3
1270000	gunner	breast	0_0
1270001	gunner	breast	0_1
1270002	gunner	breast	0_2
1270003	gunner	breast	0_3
1270004	gunner	breast	1_0
1270005	gunner	breast	1_1
1270006	gunner	breast	1_2
1270007	gunner	breast	1_3
1270008	gunner	breast	2_0
1270009	gunner	breast	2_1
1270010	gunner	breast	2_2
1270011	gunner	breast	2_3
1280000	gunner	coat	1_0
1280001	gunner	coat	4_0
1280002	gunner	coat	1_1
1280003	gunner	coat	1_2
1280004	gunner	coat	1_3
1280005	gunner	coat	2_0
1280006	gunner	coat	3_0
1280007	gunner	coat	5_0
1280008	gunner	coat	6_0
1280009	gunner	coat	0_1
1280010	gunner	coat	0_2
1280011	gunner	coat	0_3
1280012	gunner	coat	8_0
1280013	gunner	coat	9_0
1280014	gunner	coat	10_0
1280015	gunner	coat	11_0
1280016	gunner	coat	2_1
1280017	gunner	coat	2_2
1280018	gunner	coat	2_3
1280019	gunner	coat	3_1
1280020	gunner	coat	3_2
1280021	gunner	coat	3_3
1280022	gunner	coat	4_1
1280023	gunner	coat	4_2
1280024	gunner	coat	4_3
1280025	gunner	coat	5_1
1280026	gunner	coat	5_2
1280027	gunner	coat	5_3
1280028	gunner	coat	6_1
1280029	gunner	coat	6_2
1280030	gunner	coat	6_3
1280031	gunner	coat	8_1
1280032	gunner	coat	8_2
1280033	gunner	coat	8_3
1280034	gunner	coat	9_1
1280035	gunner	coat	9_2
1280036	gunner	coat	9_3
1280037	gunner	coat	10_1
1280038	gunner	coat	10_2
1280039	gunner	coat	10_3
1280040	gunner	coat	11_1
1280041	gunner	coat	11_2
1280042	gunner	coat	11_3
1280043	gunner	coat	12_0
1280044	gunner	coat	12_1
1280045	gunner	coat	12_2
1280046	gunner	coat	12_3
1280047	gunner	coat	13_0
1280048	gunner	coat	13_1
1280049	gunner	coat	13_2
1280050	gunner	coat	13_3
1280051	gunner	coat	16_0
1280052	gunner	coat	16_1
1280053	gunner	coat	16_2
1280054	gunner	coat	16_3
1280055	gunner	coat	17_0
1280056	gunner	coat	17_1
1280057	gunner	coat	17_2
1280058	gunner	coat	17_3
1280059	gunner	coat	18_0
1280060	gunner	coat	18_1
1280061	gunner	coat	18_2
1280062	gunner	coat	18_3
1280063	gunner	coat	21_0
1280064	gunner	coat	21_1
1280065	gunner	coat	21_2
1280066	gunner	coat	21_3
1280067	gunner	coat	20_0
1280068	gunner	coat	20_1
1280069	gunner	coat	20_2
1280070	gunner	coat	20_3
1290000	gunner	pants	1_0
1290001	gunner	pants	2_0
1290002	gunner	pants	0_1
1290003	gunner	pants	2_1
1290004	gunner	pants	2_2
1290005	gunner	pants	2_3
1290006	gunner	pants	0_2
1290007	gunner	pants	0_3
1290008	gunner	pants	1_1
1290009	gunner	pants	1_2
1290010	gunner	pants	1_3
1290011	gunner	pants	3_0
1290012	gunner	pants	4_0
1290013	gunner	pants	5_0
1290014	gunner	pants	7_0
1290015	gunner	pants	8_0
1290016	gunner	pants	9_0
1290017	gunner	pants	10_0
1290018	gunner	pants	11_0
1290019	gunner	pants	3_1
1290020	gunner	pants	3_2
1290021	gunner	pants	3_3
1290022	gunner	pants	4_1
1290023	gunner	pants	4_2
1290024	gunner	pants	4_3
1290025	gunner	pants	5_1
1290026	gunner	pants	5_2
1290027	gunner	pants	5_3
1290028	gunner	pants	7_1
1290029	gunner	pants	7_2
1290030	gunner	pants	7_3
1290031	gunner	pants	8_1
1290032	gunner	pants	8_2
1290033	gunner	pants	8_3
1290034	gunner	pants	9_1
1290035	gunner	pants	9_2
1290036	gunner	pants	9_3
1290037	gunner	pants	10_1
1290038	gunner	pants	10_2
1290039	gunner	pants	10_3
1290040	gunner	pants	11_1
1290041	gunner	pants	11_2
1290042	gunner	pants	11_3
1290043	gunner	pants	13_0
1290044	gunner	pants	13_1
1290045	gunner	pants	13_2
1290046	gunner	pants	13_3
1290047	gunner	pants	12_0
1290048	gunner	pants	12_1
1290049	gunner	pants	12_2
1290050	gunner	pants	12_3
1290051	gunner	pants	16_0
1290052	gunner	pants	16_1
1290053	gunner	pants	16_2
1290054	gunner	pants	16_3
1290055	gunner	pants	17_0
1290056	gunner	pants	17_1
1290057	gunner	pants	17_2
1290058	gunner	pants	17_3
1290059	gunner	pants	18_0
1290060	gunner	pants	18_1
1290061	gunner	pants	18_2
1290062	gunner	pants	18_3
1290063	gunner	pants	21_0
1290064	gunner	pants	21_1
1290065	gunner	pants	21_2
1290066	gunner	pants	21_3
1290067	gunner	pants	20_0
1290068	gunner	pants	20_1
1290069	gunner	pants	20_2
1290070	gunner	pants	20_3
1300000	gunner	waist	0_0
1300001	gunner	waist	0_1
1300002	gunner	waist	0_2
1300003	gunner	waist	0_3
1300004	gunner	waist	1_0
1300005	gunner	waist	1_1
1300006	gunner	waist	1_2
1300007	gunner	waist	1_3
1300008	gunner	waist	2_0
1300009	gunner	waist	2_1
1300010	gunner	waist	2_2
1300011	gunner	waist	2_3
1310000	gunner	shoes	1_0
1310001	gunner	shoes	2_0
1310002	gunner	shoes	0_1
1310003	gunner	shoes	0_2
1310004	gunner	shoes	3_0
1310005	gunner	shoes	4_0
1310006	gunner	shoes	0_3
1310007	gunner	shoes	1_1
1310008	gunner	shoes	1_2
1310009	gunner	shoes	1_3
1310010	gunner	shoes	4_1
1310011	gunner	shoes	4_2
1310012	gunner	shoes	4_3
1310013	gunner	shoes	5_0
1310014	gunner	shoes	6_0
1310015	gunner	shoes	7_0
1310016	gunner	shoes	2_1
1310017	gunner	shoes	2_2
1310018	gunner	shoes	2_3
1310019	gunner	shoes	3_1
1310020	gunner	shoes	3_2
1310021	gunner	shoes	3_3
1310022	gunner	shoes	5_1
1310023	gunner	shoes	5_2
1310024	gunner	shoes	5_3
1310025	gunner	shoes	6_1
1310026	gunner	shoes	6_2
1310027	gunner	shoes	6_3
1310028	gunner	shoes	7_1
1310029	gunner	shoes	7_2
1310030	gunner	shoes	7_3
1310031	gunner	shoes	9_0
1310032	gunner	shoes	9_1
1310033	gunner	shoes	9_2
1310034	gunner	shoes	9_3
1310035	gunner	shoes	8_0
1310036	gunner	shoes	8_1
1310037	gunner	shoes	8_2
1310038	gunner	shoes	8_3
1310039	gunner	shoes	13_0
1310040	gunner	shoes	13_1
1310041	gunner	shoes	13_2
1310042	gunner	shoes	13_3
1310043	gunner	shoes	10_0
1310044	gunner	shoes	10_1
1310045	gunner	shoes	10_2
1310046	gunner	shoes	10_3
1310047	gunner	shoes	11_0
1310048	gunner	shoes	11_1
1310049	gunner	shoes	11_2
1310050	gunner	shoes	11_3
1310051	gunner	shoes	14_0
1310052	gunner	shoes	14_1
1310053	gunner	shoes	14_2
1310054	gunner	shoes	14_3
1360000	mage	hat	0_0
1360001	mage	hat	0_1
1360002	mage	hat	0_2
1360003	mage	hat	0_3
1360004	mage	hat	1_0
1360005	mage	hat	1_1
1360006	mage	hat	1_2
1360007	mage	hat	1_3
1370000	mage	hair	1_0
1370001	mage	hair	1_1
1370002	mage	hair	1_2
1370003	mage	hair	1_3
1370004	mage	hair	2_0
1370005	mage	hair	2_1
1370006	mage	hair	2_2
1370007	mage	hair	2_3
1370008	mage	hair	0_1
1370009	mage	hair	0_2
1370010	mage	hair	0_3
1370011	mage	hair	3_0
1370012	mage	hair	3_1
1370013	mage	hair	3_2
1370014	mage	hair	3_3
1370015	mage	hair	6_0
1370016	mage	hair	6_1
1370017	mage	hair	6_2
1370018	mage	hair	6_3
1370019	mage	hair	7_0
1370020	mage	hair	7_1
1370021	mage	hair	7_2
1370022	mage	hair	7_3
1370023	mage	hair	9_0
1370024	mage	hair	9_1
1370025	mage	hair	9_2
1370026	mage	hair	9_3
1380000	mage	face	0_0
1380001	mage	face	1_0
1380002	mage	face	1_1
1380003	mage	face	1_2
1380004	mage	face	1_3
1390000	mage	breast	0_0
1390001	mage	breast	0_1
1390002	mage	breast	0_2
1390003	mage	breast	0_3
1390004	mage	breast	2_0
1390005	mage	breast	2_1
1390006	mage	breast	2_2
1390007	mage	breast	2_3
1400000	mage	coat	1_0
1400001	mage	coat	1_1
1400002	mage	coat	1_2
1400003	mage	coat	1_3
1400004	mage	coat	2_0
1400005	mage	coat	2_1
1400006	mage	coat	2_2
1400007	mage	coat	2_3
1400008	mage	coat	0_2
1400009	mage	coat	0_3
1400010	mage	coat	0_4
1400011	mage	coat	3_0
1400012	mage	coat	3_1
1400013	mage	coat	3_2
1400014	mage	coat	3_3
1400015	mage	coat	6_0
1400016	mage	coat	6_1
1400017	mage	coat	6_2
1400018	mage	coat	6_3
1400019	mage	coat	7_0
1400020	mage	coat	7_1
1400021	mage	coat	7_2
1400022	mage	coat	7_3
1400023	mage	coat	11_0
1400024	mage	coat	11_1
1400025	mage	coat	11_2
1400026	mage	coat	11_3
1410000	mage	pants	1_0
1410001	mage	pants	1_1
1410002	mage	pants	1_2
1410003	mage	pants	1_3
1410004	mage	pants	2_0
1410005	mage	pants	2_1
1410006	mage	pants	2_2
1410007	mage	pants	2_3
1410008	mage	pants	0_2
1410009	mage	pants	0_3
1410010	mage	pants	0_4
1410011	mage	pants	3_0
1410012	mage	pants	3_1
1410013	mage	pants	3_2
1410014	mage	pants	3_3
1410015	mage	pants	6_0
1410016	mage	pants	6_1
1410017	mage	pants	6_2
1410018	mage	pants	6_3
1410019	mage	pants	7_0
1410020	mage	pants	7_1
1410021	mage	pants	7_2
1410022	mage	pants	7_3
1410023	mage	pants	9_0
1410024	mage	pants	9_1
1410025	mage	pants	9_2
1410026	mage	pants	9_3
1420000	mage	waist	0_0
1420001	mage	waist	0_1
1420002	mage	waist	0_2
1420003	mage	waist	0_3
1420004	mage	waist	1_0
1420005	mage	waist	1_1
1420006	mage	waist	1_2
1420007	mage	waist	1_3
1430000	mage	shoes	1_0
1430001	mage	shoes	1_1
1430002	mage	shoes	1_2
1430003	mage	shoes	1_3
1430004	mage	shoes	2_0
1430005	mage	shoes	2_1
1430006	mage	shoes	2_2
1430007	mage	shoes	2_3
1430008	mage	shoes	0_1
1430009	mage	shoes	0_2
1430010	mage	shoes	0_3
1430011	mage	shoes	3_0
1430012	mage	shoes	3_1
1430013	mage	shoes	3_2
1430014	mage	shoes	3_3
1430015	mage	shoes	6_0
1430016	mage	shoes	6_1
1430017	mage	shoes	6_2
1430018	mage	shoes	6_3
1430019	mage	shoes	7_0
1430020	mage	shoes	7_1
1430021	mage	shoes	7_2
1430022	mage	shoes	7_3
1430023	mage	shoes	11_0
1430024	mage	shoes	11_1
1430025	mage	shoes	11_2
1430026	mage	shoes	11_3
1480000	priest	hat	1_0
1480001	priest	hat	1_1
1480002	priest	hat	1_2
1480003	priest	hat	1_3
1480004	priest	hat	2_0
1480005	priest	hat	2_1
1480006	priest	hat	2_2
1480007	priest	hat	2_3
1480008	priest	hat	3_0
1480009	priest	hat	3_1
1480010	priest	hat	3_2
1480011	priest	hat	3_3
1480012	priest	hat	4_0
1480013	priest	hat	4_1
1480014	priest	hat	4_2
1480015	priest	hat	4_3
1490000	priest	hair	1_0
1490001	priest	hair	1_1
1490002	priest	hair	1_2
